Seed,Fluted,Hibrid,Vampire
1304591889,1,0,0
2746124004,0,0,0
418989952,0,0,73
508876485,0,0,0
625300332,0,0,0
1905020952,2,0,0
2985255339,0,0,1
62406509,0,0,0
3641067113,0,1,0
3579290154,0,1,0
1771710765,0,0,0
4215685398,0,0,0
3014996641,0,0,0
234954751,0,0,0
919121080,1,1,0
337545118,0,1,0
917356091,1,0,0
2829025503,0,0,0
1584520215,0,0,0
804047370,0,0,0
3086345574,0,1,0
3473587345,0,0,0
499861194,1,0,0
1304591889,1,0,0
2746124004,0,0,0
418989952,0,0,72
508876485,0,0,0
625300332,0,0,0
1905020952,1,0,0
2985255339,0,0,1
62406509,0,0,0
3641067113,0,1,0
3579290154,0,0,0
1771710765,0,0,0
4215685398,0,0,0
3014996641,0,0,0
234954751,0,0,0
919121080,1,1,0
337545118,0,1,0
917356091,0,0,0
2829025503,0,0,0
1584520215,0,0,0
804047370,0,0,0
3086345574,0,1,0
3473587345,0,0,0
499861194,1,0,0
