Seed,Fluted,Hibrid,Vampire
3501431754,4889,1,330000
2787830,300000,202830,5566
4096264568,0,0,0
2963379040,174321,300000,??
2122570783,0,0,0
802749623,0,0,0
415257414,0,0,0
3277334064,0,0,330000
388792844,1,0,0
3723375243,0,0,0
1690764950,0,0,330000
1612715149,0,0,0
2358779993,0,0,330000
289119202,0,0,0
3417478131,295437,300000,??
843238154,0,0,0
3904624629,0,0,0
1381776871,300000,300000,??
142946840,0,0,0
849142047,0,0,0
1327019895,0,0,300000
424216023,0,0,0
1353081693,0,0,0
903742992,0,0,40645
4089205337,300000,300000,??
