Seed,Fluted,Hibrid,Vampire
4186552143,0,1,330000
2346934273,0,0,0
3285134137,0,0,0
572850267,0,0,300000
3235942016,0,0,82268
3193927655,0,0,0
414115469,0,0,0
1373371717,0,2,30065
42510521,0,0,330000
1684584224,0,0,0
2848014114,0,0,0
2552387243,0,0,0
144144805,0,0,0
2724624652,0,0,330000
1959083161,0,0,209424
16669509,0,0,238404
1308265616,0,300000,??
1346863330,0,0,0
1024507518,0,0,0
93137623,0,0,0
1819607864,0,0,0
2749386708,0,0,56029
3417336616,0,0,0
605762378,0,300000,??
3562016013,0,0,226574
