Seed,Fluted,Hibrid,Vampire
3258923377,0,0,0
981484385,2,0,21
1619543085,0,0,300000
3157829215,205706,15,330000
3820638607,1,1,330000
4258662613,0,0,0
3536952100,0,0,330000
2547226094,0,0,0
3137365726,0,0,0
1533262488,0,0,330000
168881991,1,0,330000
3983801188,0,51,1
2179983208,0,1,330000
61686588,0,0,0
3928578257,0,0,0
886003870,0,0,0
593982778,0,0,330000
537406256,0,0,0
1934653232,0,0,0
1343744960,0,1538,330000
2510930195,0,0,0
2041787720,1,0,300000
1222578020,0,0,330000
3778930344,1,0,300000
4007848392,3,377,6
