Seed,Fluted,Hibrid,Vampire
401911236,4,1,0
1229695719,0,0,0
586369695,0,1,300000
3687222562,19,1,300000
425191452,300000,300000,??
502665414,0,0,0
2602500803,1,1,330000
2317566645,0,0,0
3977877204,300000,300000,??
3454892413,0,0,0
2176379624,0,0,0
3079737547,0,17,330000
2370745843,300000,300000,??
2814042755,0,0,330000
2885447798,0,0,330000
2785538366,0,1,300000
820970680,0,0,0
1720978000,0,0,330000
2075006813,118,0,300000
3893661518,300000,300000,??
2262524111,0,0,330000
336805709,0,0,300000
2210010618,0,1,0
710767053,0,2,330000
3233978813,0,0,0
