Seed,Fluted,Hibrid,Vampire
2536131868,0,0,330000
2966708006,0,0,0
895175955,0,0,330000
1228177405,0,0,300000
4289990779,0,0,330000
2119395242,300000,153,330000
908024832,0,294026,93155
2962725420,0,0,330000
1818389342,0,0,330000
697817893,0,0,0
412019659,0,0,0
3419456200,0,0,0
3526917260,0,0,0
197584586,0,0,300000
4206002731,0,0,300000
3132548824,0,0,0
769032304,0,0,0
1319958198,0,0,300000
3490243623,0,0,300000
1650200639,0,8,330000
335316182,0,0,0
2054478987,0,0,330000
1771448439,20,3,300000
3571559186,0,0,330000
1781742320,0,0,330000
