Seed,Fluted,Hibrid,Vampire
2671187638,0,0,0
1885907604,330000,300000,??
2273259348,0,3,300000
220136344,0,0,0
4263878206,0,0,40450
2110228750,0,1,42002
907802151,0,0,330000
613183302,0,0,7367
2401134407,0,0,330000
1955961753,3,300000,??
1218942618,0,0,330000
4143633929,0,0,330000
2764139990,0,0,330000
1404990857,0,0,0
2801057580,0,0,0
360219387,0,0,300000
2456681116,3,0,330000
1649008151,0,0,0
2942507571,0,0,0
2528170949,6058,2,330000
136865688,0,0,0
4070336171,0,0,0
3775896263,0,0,0
4056160032,2914,0,330000
1692123212,0,0,300000
