Seed,Fluted,Hibrid,Vampire
3090303015,0,0,0
4068500951,0,0,330000
3115188222,0,0,330000
2207953875,0,0,330000
2452002857,0,0,330000
4289123330,0,0,1
2619550629,0,0,300000
3452215255,0,0,330000
516730528,0,0,0
2844580066,30,1,330000
4241182794,0,0,0
3412462060,0,0,0
2192704628,0,300000,??
2678149145,0,0,330000
694583372,0,0,300000
3959372109,0,0,0
1073752582,0,0,0
4261238391,0,36,330000
651942431,0,0,0
2434963090,101291,13,300000
2700259929,0,0,2
1176076220,0,0,0
2138505472,0,0,300000
3711818719,0,0,0
1021941018,0,0,330000
