Seed,Fluted,Hibrid,Vampire
2965523952,0,300000,??
532226566,0,0,0
4199551407,1,270666,330000
3367781902,8,2,0
2359394995,0,8,0
3544921816,1,1,0
3826514450,0,1,0
941014979,1,0,330000
2224248557,1,0,0
413596095,1,45,0
993887382,2,2,0
3898285433,21,231504,300000
816567057,2,1,0
3058417645,0,3,0
368427749,0,0,330000
1610745856,0,1,0
2858096963,959,295864,330000
3405468334,12,1142,330000
2229908700,1,2,0
674919765,300000,300000,??
3267371949,3,1,13
1651411490,0,300000,??
164569029,300000,300000,??
174569991,0,0,0
2951727977,0,0,0
