Seed,Fluted,Hibrid,Vampire
2798753693,0,0,300000
3515636529,1,0,58
1218549747,0,0,330000
544421707,0,0,0
23484209,0,0,300000
1605890926,0,0,300000
2254315994,300000,330000,??
2783110830,0,0,0
1125663452,0,0,1
3199707943,0,0,330000
1382358580,0,0,300000
453314254,0,0,0
532822098,0,0,0
3701330919,0,0,330000
4221179957,0,0,1
1932531352,0,0,0
3674474163,0,0,300000
3922711398,0,0,300000
1359297416,1,0,300000
977474526,0,0,3304
1302662680,0,0,330000
1437555384,0,0,0
2448018081,0,0,0
3695518327,0,0,0
4083040231,0,0,0
