Seed,Fluted,Hibrid,Vampire
3584806376,0,0,0
911878408,0,0,0
2708162038,0,0,330000
1839100761,0,0,0
1582834145,0,0,0
2795444984,0,0,0
2698906317,0,0,719
4177066713,0,0,300000
2395257556,1,0,0
980991297,0,0,0
4165165315,0,0,300000
165693400,1,297,330000
3911155659,0,0,16
3590582230,0,1,0
3242676605,0,0,0
1994938955,1,1,300000
2797933262,0,0,0
2043426200,0,0,0
362943496,0,0,0
1466145749,0,0,300000
1969208511,0,0,0
541477488,0,7,300000
2631214670,1,0,2325
2158874175,342,1,300000
508631656,300000,2,300000
