Seed,Fluted,Hibrid,Vampire
3730692621,0,0,0
3465273375,0,0,0
3973549424,0,1,898
3731896190,0,0,0
946351164,300000,8897,300000
3505043206,1,2,330000
3064139430,0,0,113758
891592396,0,0,0
4010905891,0,0,137
1356102974,0,0,300000
1356094969,0,2,330000
227188335,0,0,0
3791081867,0,0,0
3327256950,0,0,330000
4078541944,0,1,300000
2313721090,300000,5,2
3672399258,2,2,0
838682279,0,0,330000
776021639,0,0,300000
3781929932,0,0,0
2267568246,0,1,330000
4097968552,1,0,0
3172825183,0,0,0
2883228736,0,0,0
2648215390,0,0,0
