Seed,Fluted,Hibrid,Vampire
2411028943,0,1,0
287122176,0,0,0
3083587165,1,1,0
1053583421,1,1,0
3772414936,0,33,0
979704590,0,0,0
3789248064,5,2,0
570379856,0,1,1
2411028943,1,1,0
287122176,0,0,0
3083587165,1,1,0
1053583421,1,1,0
3772414936,0,33,0
979704590,0,0,0
3789248064,5,2,0
570379856,0,1,1
2411028943,0,1,0
287122176,0,0,0
3083587165,1,1,0
1053583421,1,1,0
3772414936,0,33,0
979704590,0,0,0
3789248064,5,2,0
570379856,0,1,1
1849724324,300000,257761,300000
4212018447,1,1,174255
2418629887,0,1,1
2377573742,2,1,0
3938041278,0,0,0
471849142,1,1,0
3741969939,0,0,0
222053067,31,5,300000
3796856570,0,1,7629
2878580060,0,0,112209
2113534862,0,1,0
93170422,1,1,0
293143101,0,1,0
1405307238,0,0,0
4169005773,3,1,3704
653192638,0,0,0
1394124571,300000,29,3
