Seed,Fluted,Hibrid,Vampire
2421073452,0,0,0
628018042,0,0,0
876101150,0,0,0
1961438137,0,1,0
114926745,0,0,2631
3496541040,0,0,0
1440990917,0,0,0
408997842,160151,187757,300000
4215926624,0,0,0
2185744133,0,0,0
431887086,0,0,330000
3320378457,1,0,330000
2949940109,133,1,300000
311357408,1,300000,??
2465126876,0,0,0
3357718373,0,0,300000
2418079263,300000,1,0
130357399,0,0,0
3154777095,0,0,0
3046659273,0,0,300000
111359605,0,0,0
2279861942,126364,1,0
1149004723,0,0,0
1055416295,0,0,0
1444839287,0,0,330000
