Seed,Fluted,Hibrid,Vampire
1281989098,1,0,300000
1781936307,0,0,0
3685501441,0,0,0
3133677726,0,0,300000
616556166,0,0,0
4181680631,0,0,0
4160413250,0,0,0
1331775924,0,0,0
1899934823,0,0,0
1689643168,0,0,300000
2951623639,0,0,166459
2338625424,0,0,330000
1611135409,0,0,330000
1809512219,0,193476,300000
3042037219,210,0,300000
1062374181,0,0,2
1704762209,0,0,330000
4083928837,0,0,0
2589450703,0,0,330000
3573471786,0,0,0
2662971918,0,0,300000
4240136893,0,0,300000
2327469107,0,0,330000
183298724,0,0,0
1310094834,0,0,0
