Seed,Fluted,Hibrid,Vampire
3051986960,1,2,0
3075717998,0,0,0
4009173543,0,0,1
3974179151,0,4,330000
1805437494,330000,300000,??
4044167921,0,0,0
1497239557,2,2,51
1776358636,3,3,0
3244459591,742,4254,0
919102246,0,0,0
1179148905,2,3,300000
205521693,300000,300000,??
2291917857,330000,300000,??
1616054464,0,0,0
4184945901,330000,300000,??
3590320864,1,300000,??
1733150918,300000,300000,??
1833289607,1,1,2821
3925398805,63,7,0
3222330072,3,51,0
2035279994,0,0,0
197332200,7211,15,0
1391347268,2,1,0
1056393163,1,1,0
1663309897,0,0,300000
