Seed,Fluted,Hibrid,Vampire
3269805392,0,0,330000
548550219,0,0,12
2490257048,0,0,0
3910919605,0,0,300000
2582249340,0,0,0
420581752,0,0,300000
4143526291,0,0,330000
2027583501,0,300000,??
1513342812,0,0,330000
160819501,0,0,0
1692672368,0,0,330000
565044565,0,0,300000
2314438838,0,0,300000
2656372363,0,0,330000
171886289,0,0,0
932970271,0,3,330000
1446337451,0,0,82956
2718654936,0,0,300000
90279725,0,0,0
548413583,0,0,87
2385894761,0,37,300000
3190377484,0,0,0
340899611,0,0,300000
3436572157,0,0,0
1926145263,0,0,330000
