Seed,Fluted,Hibrid,Vampire
1019095910,0,0,330000
463838289,0,0,0
1313827083,0,1,330000
4264923386,0,0,0
1540501345,0,2,330000
1453973332,18,300000,??
1524305902,0,0,330000
2132761110,3,1,300000
2868116482,0,0,0
1070409360,0,0,0
3690262668,0,0,300000
2790536935,0,0,0
632529226,0,0,59
265717016,0,0,0
2711687273,0,0,0
2828258974,0,0,330000
2101826163,1,0,300000
893356333,0,0,0
3436939619,0,0,0
2023232020,0,0,0
2977279640,1,0,1
2315648655,300000,300000,??
4125037842,0,0,330000
1425677211,0,0,88388
1845037998,0,0,0
