Seed,Fluted,Hibrid,Vampire
3612001765,9,8,330000
3423101951,0,1,330000
2905445551,0,0,0
827072800,1,0,0
1283461384,0,0,300000
2950376486,1,1,300000
2861379137,12,6,330000
2634745370,6,2,0
1544111045,0,0,0
783173061,0,1,0
3805812149,0,0,330000
3683974309,0,0,0
1571223292,0,1,300000
406056337,5,1,0
3841175659,0,0,300000
3279569473,3,300000,??
904090577,0,3,300000
2806691852,0,1,3
257746102,0,0,0
2849997673,1,0,0
1900370406,0,0,0
1833228221,0,0,0
1612507103,2,1,300000
862721861,0,0,330000
4134891591,0,0,0
