Seed,Fluted,Hibrid,Vampire
2875602593,0,0,0
1895375684,0,0,0
2419062220,0,0,0
567165425,0,0,0
571411724,0,0,0
833882031,0,300000,??
760758526,0,0,0
4070889612,0,0,300000
680579749,0,300000,??
2932321881,0,0,0
2257634072,0,0,253968
1052661254,0,0,330000
2965867760,0,0,0
3915576290,0,0,300000
518915827,0,330000,??
2004218557,0,0,0
1304541688,0,0,0
4136707697,0,0,330000
2053263301,0,0,0
2661478109,0,0,0
2380111501,0,0,284
1814647614,0,0,0
1373538326,0,0,330000
3867174006,1,0,2
1398397137,0,0,300000
