Seed,Fluted,Hibrid,Vampire
3760154323,0,0,300000
3913847400,0,0,0
2596829389,0,0,0
647179972,1,1,300000
4000831932,0,0,0
1759128431,0,0,300000
3195391049,1,1,300000
3422235340,0,0,0
3847915727,0,0,330000
1439111167,0,0,0
3213446071,0,0,0
3479740052,0,0,0
3129734712,0,0,0
1719472474,0,0,300000
3977682107,0,0,330000
606772239,0,0,2972
232983317,0,0,0
2818428139,0,4060,300000
74846159,0,300000,??
1113468218,0,0,330000
2649001502,0,0,300000
361548158,0,0,300000
3710118138,0,0,300000
197930315,0,0,0
3670832228,0,0,0
