Seed,Fluted,Hibrid,Vampire
159612439,2,1,330000
3351162526,359,1006,330000
1101587225,1,1,0
4114844377,1,4,330000
756903126,0,0,0
311210986,1,2,0
3269553285,2,1,300000
2932915360,1,1,0
3897873945,1,1,0
1819991720,0,0,0
747001577,0,0,300000
2345423794,5,2,330000
2692711086,1,2,0
1326763318,1,1,0
2038896283,0,0,0
4226259227,0,1,0
1739961894,1,1,0
2349557612,2,2,0
2684534829,0,0,0
507022851,0,0,0
2666564461,1,0,330000
563109312,1,1,330000
118138242,17,9,330000
4222893306,1,1,0
2774999011,5,300000,??
