Seed,Fluted,Hibrid,Vampire
3201559722,1,1,330000
1399144625,300000,1,0
3003432756,0,0,0
940598112,0,0,300000
44839833,0,0,0
3393389547,0,0,0
3874054969,0,0,0
2878487770,0,0,0
2540455661,41,1,300000
2821423882,0,0,0
3080036167,0,0,0
3190674853,0,1,1
26978087,0,0,0
2418481136,1,234778,330000
3368617738,300000,300000,??
1901704667,0,0,9
1090498772,0,0,330000
1442352649,0,0,0
3086997791,1,1,330000
431462890,0,0,0
3734610107,0,0,0
3297580404,0,300000,??
3612953876,0,0,0
470102757,0,0,0
3882926605,300000,271310,26
