Seed,Fluted,Hibrid,Vampire
588078199,0,0,10
2406637543,300000,300000,??
2925932034,0,0,164059
3569168191,0,0,0
3072509001,0,0,0
795286645,0,0,330000
324842994,0,0,3
1787329008,0,0,330000
1892398059,0,0,0
3797324779,0,0,14
3086931383,0,0,0
487060355,0,0,330000
1162792791,0,0,300000
1905685240,249,0,154588
3149756007,0,0,0
3239340749,0,0,330000
2039381635,1,0,300000
2049149305,0,0,6
578920108,0,0,0
3210771458,0,0,0
3019509574,0,0,0
86390272,0,0,0
3822429593,0,0,0
1848286359,0,0,0
449618871,27,10,300000
