Seed,Fluted,Hibrid,Vampire
2442847380,0,0,0
2377835003,0,0,0
1616119266,0,0,0
1021501000,0,0,0
3831134528,0,0,0
3261621118,0,0,0
4093181091,0,0,0
521128491,0,0,0
2442847380,0,0,0
2377835003,0,0,0
1616119266,0,0,0
1021501000,0,0,0
3831134528,0,0,0
3261621118,0,0,0
4093181091,0,0,0
521128491,0,0,0
1579420375,0,0,0
3028168456,0,0,0
3298728399,0,0,0
2121723563,0,0,0
140239802,0,1,0
3348938882,0,0,0
1092292915,0,0,0
306090638,0,0,0
2438386909,0,0,0
3281995611,0,0,0
2591110679,0,0,0
1235951793,0,0,0
4024987214,0,0,0
1265640304,0,0,0
2350213793,0,0,0
1543674638,0,0,0
465920253,0,0,0
2442847380,0,0,0
2377835003,0,0,0
1616119266,0,0,0
1021501000,0,0,0
3831134528,0,0,0
3261621118,0,0,0
4093181091,0,0,0
521128491,0,0,0
1579420375,0,0,0
3028168456,0,0,0
3298728399,0,0,0
2121723563,0,0,0
140239802,0,1,0
3348938882,0,0,0
1092292915,0,0,0
306090638,0,0,0
2438386909,0,0,0
3281995611,0,0,0
2591110679,0,0,0
1235951793,0,0,0
4024987214,0,0,0
1265640304,0,0,0
2350213793,0,0,0
1543674638,0,0,0
465920253,0,0,0
