Seed,Fluted,Hibrid,Vampire
4165109423,0,0,0
2399634085,21,5,3
2811100144,300000,300000,??
2777673337,1,1,0
881563165,300000,155438,300000
2524377178,3,2,300000
3315419824,44,167051,330000
2120423720,0,0,300000
3847154392,239279,294491,253
2670282868,1,1,0
2733090209,1,2,1
821974417,231191,24,300000
2326086499,61,3,12111
4017388749,1,1,330000
3343282664,5686,5,300000
3454754568,300000,300000,??
3337615494,1,1,1
4010597917,300000,330000,??
3136982704,1,11,300000
97233823,1,1,0
3285073803,300000,4,300000
30336723,3,72,330000
803158499,5,2,300000
2469019235,5316,276905,1810
775269510,0,0,0
