Seed,Fluted,Hibrid,Vampire
2756639363,0,0,0
1276624626,0,0,0
1176786119,0,0,0
3336714337,0,0,0
1659636481,0,0,0
1767073785,0,0,0
2691270238,0,0,2
2756639363,1,0,0
1276624626,0,0,0
1176786119,0,0,0
3336714337,0,0,0
1659636481,0,0,0
1767073785,0,0,0
2691270238,0,0,2
3671423519,4188,0,0
3346163677,0,0,3
83078351,0,0,0
1950745013,0,0,0
3788130147,0,0,0
1714065201,0,0,0
598447081,0,0,0
647802747,0,0,0
2678208500,0,0,0
3847035525,0,0,0
2879011351,0,0,300000
4125783748,0,0,0
1836074583,0,0,0
484875547,0,0,0
607163858,0,0,0
380531096,0,0,0
2947924592,0,0,0
3725963961,0,0,0
