Seed,Fluted,Hibrid,Vampire
595729916,0,0,330000
2965422131,0,0,1
4147880165,0,0,330000
2694207654,0,0,175306
3222854016,0,0,0
1934415468,0,0,330000
1898853014,0,0,0
96363395,1,0,330000
2298964064,4,1,330000
3298299628,0,0,0
3812569680,0,0,330000
4264741272,1,5,122
2676341543,0,0,1
624062550,0,0,0
3455125043,0,0,0
4147360637,0,0,330000
440076894,0,0,3
1258403305,300000,5,300000
61647450,1,0,300000
1317426813,0,0,0
2646150686,0,3,300000
2949867892,0,0,0
1673169313,0,0,0
952431742,0,0,300000
204397699,0,0,0
