Seed,Fluted,Hibrid,Vampire
3602403979,0,0,1
2930338205,0,0,0
2568787639,0,0,330000
1924700514,0,0,0
3774746197,0,0,330000
2162780329,0,0,0
3084327160,0,0,330000
2088182671,0,0,0
1136430768,0,0,0
1747060715,0,0,300000
2402480596,0,0,0
3085163635,0,0,0
3602403979,0,0,1
2930338205,0,0,0
2568787639,0,0,300000
1924700514,0,0,0
3774746197,0,0,330000
2162780329,0,0,0
3084327160,0,0,300000
2088182671,0,0,0
1136430768,0,0,0
1747060715,0,0,330000
2402480596,0,0,0
3085163635,0,0,0
2527065853,0,0,300000
2900163951,0,0,300000
996701929,0,0,0
3101749651,0,0,0
3870895481,0,0,1876
3657095417,0,0,0
4192588263,1,249688,300000
1462008387,0,0,0
3433659072,0,0,300000
536376575,0,0,0
2852930279,0,0,0
248404651,0,0,300000
3280811235,0,0,1
