Seed,Fluted,Hibrid,Vampire
3889015661,0,0,300000
685597920,0,0,249060
1079015581,0,0,330000
3096376119,0,0,0
328852975,0,0,0
3838411041,1,16,68
1800882194,0,0,300000
3739714641,300000,118028,300000
1824566032,0,0,0
603666673,0,0,0
3341981955,0,0,330000
1413872397,1,295,300000
1840233233,0,0,22
2189152738,0,0,300000
2336859602,1259,300000,??
2453250278,0,0,0
390683967,0,0,300000
499242025,0,0,225
1523435919,0,0,158389
2456739218,0,1,0
1590545546,0,0,2
1034000573,0,0,5
1606605915,0,0,300000
1408586932,300000,300000,??
90904424,0,0,300000
