Seed,Fluted,Hibrid,Vampire
2761899159,0,0,0
2122183737,0,0,0
4040810856,0,0,0
1817551766,0,0,0
2789766583,0,0,0
2862177510,0,0,0
744799975,0,0,0
3090151194,0,0,0
649227515,0,0,0
1674050616,0,0,0
2250637300,0,0,0
3642392161,0,0,0
2521873641,0,0,0
1855848789,0,0,0
2966420702,0,0,0
2456705136,0,0,0
3343263277,0,0,0
1973424814,0,0,0
3063248392,0,0,0
869193767,0,0,0
2651031672,0,0,0
1662137878,0,0,0
145872718,0,0,0
1875278482,0,0,0
1125826770,0,0,0
2761899159,0,0,0
2122183737,0,0,0
4040810856,0,0,0
1817551766,0,0,0
2789766583,0,0,0
2862177510,0,0,0
744799975,0,0,0
3090151194,0,0,0
649227515,0,0,0
1674050616,0,0,0
2250637300,0,0,0
3642392161,0,0,0
2521873641,0,0,0
1855848789,0,0,0
2966420702,0,0,0
2456705136,0,0,0
3343263277,0,0,0
1973424814,0,0,0
3063248392,0,0,0
869193767,0,0,0
2651031672,0,0,0
1662137878,0,0,0
145872718,0,0,0
1875278482,0,0,0
1125826770,0,0,0
2761899159,0,0,0
2122183737,0,0,0
4040810856,0,0,0
1817551766,0,0,0
2789766583,0,0,0
2862177510,0,0,0
744799975,0,0,0
3090151194,0,0,0
649227515,0,0,0
1674050616,0,0,0
2250637300,0,0,0
3642392161,0,0,0
2521873641,0,0,0
1855848789,0,0,0
2966420702,0,0,0
2456705136,0,0,0
3343263277,0,0,0
1973424814,0,0,0
3063248392,0,0,0
869193767,0,0,0
2651031672,0,0,0
1662137878,0,0,0
145872718,0,0,0
1875278482,0,0,0
1125826770,0,0,0
