Seed,Fluted,Hibrid,Vampire
1324780738,0,0,0
3994013723,0,0,0
3933938413,0,0,0
1103279795,0,0,0
3180072036,0,0,0
1417870873,0,0,0
957017911,0,0,0
3159945448,0,0,0
3502712952,0,0,0
55985056,0,0,0
1324780738,0,0,0
3994013723,0,0,0
3933938413,0,0,0
1103279795,0,0,0
3180072036,0,0,0
1417870873,0,0,0
957017911,0,0,0
3159945448,0,0,0
3502712952,0,0,0
55985056,0,0,0
3188017273,0,0,0
1438144042,0,0,0
3404084130,0,0,0
1654161772,0,0,0
1745544074,0,0,0
1587718914,0,0,0
710539351,0,0,0
3509563992,0,0,0
3661803643,0,0,330000
3637598713,0,0,0
2931421569,0,0,0
668616501,0,0,0
853664836,0,0,0
3104234502,0,0,330000
2272849511,0,0,0
