Seed,Fluted,Hibrid,Vampire
3232938011,0,0,300000
3093781470,0,0,0
642517232,0,0,0
1569590104,0,0,330000
3131530937,0,0,330000
1084162879,0,0,0
1670801364,0,1,300000
1608387515,0,0,102406
3490279450,0,0,0
3923919971,0,300000,??
2607112312,0,330000,??
2339373714,0,300000,??
953698005,0,0,300000
1867674726,0,0,330000
3669662274,0,0,330000
3212550171,0,0,0
544212869,0,0,300000
1951259734,0,0,0
3881879371,0,0,300000
3335504172,0,0,0
4134831853,0,0,0
3514392375,0,0,0
2983629610,0,0,0
2344999968,0,0,0
4016897062,0,0,0
