Seed,Fluted,Hibrid,Vampire
2649209390,0,0,330000
3479319183,0,0,300000
1643020350,0,300000,??
1275078992,0,0,300000
2205094041,0,0,330000
3843971551,0,300000,??
1553771270,0,0,0
1309765133,0,0,0
169273418,0,0,0
2834814853,0,0,300000
1347157499,0,0,330000
609293641,0,300000,??
2396752197,0,0,300000
2760826525,0,0,251716
340280354,0,0,300000
1401434384,0,0,0
1872772555,0,0,330000
4172251243,0,0,330000
2720437097,0,0,300000
2336224625,0,0,300000
3226321273,0,0,300000
3852449272,0,12,330000
3299104946,0,0,11
2375900278,0,0,0
1613875378,0,0,1
