Seed,Fluted,Hibrid,Vampire
3522970362,0,0,0
2691007788,0,0,330000
405952076,0,0,5
2191201429,0,0,330000
1267850292,0,0,300000
366213758,0,0,0
2606464987,0,0,300000
3086253847,0,0,203827
3076654551,0,0,60531
1025004160,0,0,0
2116320679,0,0,300000
2477995077,0,0,5
3698314949,0,0,300000
453951563,0,0,330000
2879935182,0,0,300000
4179597175,0,0,7
170615235,0,0,300000
2641465330,0,0,300000
1773608650,0,0,0
3750659146,0,0,0
2244566882,0,0,330000
3966584806,0,0,0
1873092444,0,0,0
3363724009,0,0,330000
3653714479,0,0,0
