Seed,Fluted,Hibrid,Vampire
4284166527,0,0,0
830883939,0,0,330000
1349497120,0,0,300000
939658915,0,0,330000
2469860679,0,0,0
210654456,0,130,330000
1732533100,0,0,0
4284166527,1,0,0
830883939,0,0,300000
1349497120,1,0,300000
939658915,0,0,330000
2469860679,0,0,0
210654456,0,138,300000
1732533100,0,0,0
2401466815,0,0,300000
3480610389,1,0,0
4139206087,0,0,0
2784682421,0,0,0
2006066281,0,0,300000
196085321,0,0,0
3524700009,300000,0,300000
4050692743,0,0,0
912255366,0,0,330000
2677283812,0,0,300000
2108233802,0,0,114087
1928071157,7306,65,300000
2348948627,0,0,17
2428349502,0,0,0
3206747732,0,0,0
623274793,0,0,300000
1376311905,0,0,0
2775302442,0,0,300000
