Seed,Fluted,Hibrid,Vampire
2701044785,0,1,0
2844072879,0,0,300000
4020723982,0,1,3
2701044785,0,1,0
2844072879,0,0,300000
4020723982,1,1,3
2483615709,1,1,330000
110236292,294663,300000,??
1844463392,1,1,0
2801296529,1,1,0
1301753024,1,1,11
4176465970,0,0,0
1665293150,300000,215515,2936
675272193,6,7,0
1155940715,1,0,300000
594801152,1,1,300000
3872071708,4,2,300000
3844804783,300000,9405,300000
1231676385,300000,300000,??
3214724452,0,1,0
2639159394,4,3,0
3525750776,0,0,0
2901407394,2,3,0
3758068274,12273,39,330000
4122293445,2,2,0
1246037023,0,1,0
1496938938,1,2,300000
530104414,1,2,300000
