Seed,Fluted,Hibrid,Vampire
223300177,300000,176484,300000
2993907262,0,0,0
4007641652,0,0,0
276690786,0,0,0
406419928,0,0,0
1252755955,0,0,300000
716952012,1,1,0
1440279457,0,0,0
3790130788,3,6,2
3633851048,1,1,330000
2305869154,0,1,5
2335571383,0,0,0
1290360245,0,0,0
3838558697,2,1,0
2344273674,0,0,0
714531580,47,1,330000
3061664316,0,0,300000
616014296,0,0,0
2491326538,1,1,0
991588079,0,0,0
2449034277,0,1,300000
1373334674,300000,5,300000
1186377155,0,1,1
1507130967,1,1,0
3810245622,0,1,300000
