Seed,Fluted,Hibrid,Vampire
2310212536,1,0,0
3205869340,0,0,0
2479438402,0,0,0
1053524955,0,0,0
857327937,0,0,0
4200468930,0,0,0
3399802869,0,0,0
2310212536,0,0,0
3205869340,0,0,0
2479438402,0,0,0
1053524955,0,0,0
857327937,0,0,0
4200468930,0,0,0
3399802869,0,0,0
557882112,0,0,0
2084920373,0,0,0
1981907957,0,0,0
2310212536,0,0,0
3205869340,0,0,0
2479438402,0,0,0
1053524955,0,0,0
857327937,0,0,0
4200468930,0,0,0
3399802869,0,0,0
557882112,0,0,0
2084920373,0,0,0
1981907957,0,0,0
3275127824,0,0,0
388982242,0,0,0
2891472086,0,0,0
2290438446,0,0,0
2466012145,0,0,0
4252313527,0,0,0
1927063818,0,0,0
2138104939,0,0,0
1676429136,0,0,0
236718669,0,0,0
1237421197,0,0,0
3994268129,0,0,0
847194788,0,0,0
2175278668,0,0,0
2139131953,0,0,0
