Seed,Fluted,Hibrid,Vampire
917967286,0,6,330000
784865202,0,0,0
3873881235,0,0,300000
3375702344,0,0,779
2036541741,0,0,300000
2584066800,0,0,0
3892146107,0,0,330000
3448908303,0,0,0
3624214026,0,0,172
1596305304,0,0,0
3381699403,0,0,330000
1879865999,0,300000,??
3010433464,0,0,0
2815386704,0,0,145747
79528109,0,0,330000
2749597834,0,0,330000
4161858266,1,0,330000
2876868808,3,0,300000
2894417312,0,330000,??
1570750924,0,0,330000
2228475324,0,300000,??
850747344,0,0,300000
1714658851,0,0,330000
1531250240,0,0,0
1852104418,0,0,0
