Seed,Fluted,Hibrid,Vampire
3985316080,1,0,300000
605666892,0,0,300000
3690564620,1,0,0
847897963,0,0,0
2977994333,0,0,300000
1429161211,0,0,300000
2172210563,49,0,300000
1916692944,0,0,0
2324871863,0,0,0
2932027710,1,0,300000
1227214503,279483,1,300000
1518068259,0,0,6446
155721709,0,0,0
750968431,0,0,300000
2194868783,1,0,330000
2586739101,0,0,0
391580324,0,0,330000
1438016901,0,0,300000
3103053905,0,0,300000
3016279609,0,0,300000
2416481382,0,0,0
3878795527,0,0,300000
2612796412,0,0,0
637402820,0,0,0
96967582,0,1,330000
