Seed,Fluted,Hibrid,Vampire
2130056974,0,0,0
2394001015,0,0,276941
286342009,0,0,0
1770074132,2,0,300000
2907437907,0,31,300000
618567797,0,0,0
3812251417,3,0,300000
328214285,0,0,0
1830760059,0,0,0
1995732956,0,0,0
1643042338,3,0,0
3937762283,0,0,102
1466114638,0,0,0
1489392737,5,330000,??
2021241704,0,0,0
1049332237,0,0,0
352215396,0,0,0
3115833724,1549,0,330000
3496581257,0,0,1
341620574,29,467,4
2179893717,300000,300000,??
2574318090,300000,300000,??
2034752102,0,0,0
3146931177,0,0,2871
1924013010,8,300000,??
