Seed,Fluted,Hibrid,Vampire
3904144040,0,0,1
3821164615,0,0,0
497251995,0,0,300000
1570353015,1,1,300000
2279078646,330000,300000,??
1475527199,432,300000,??
2056522110,0,0,0
2218580684,5,300000,??
969139626,0,0,0
4126568655,300000,85294,330000
73763448,300000,300000,??
3694969115,300000,300000,??
1816785500,8424,300000,??
2366343302,0,0,58
175789129,0,0,0
847555760,330000,300000,??
561664139,0,0,0
2082688712,0,0,1
3436085761,300000,300000,??
3457584192,0,0,1
2106278135,0,0,0
307430565,0,0,300000
3292657996,0,0,0
3444921223,0,0,0
2236295157,0,0,300000
