Seed,Fluted,Hibrid,Vampire
162114444,0,0,12
955523717,0,0,0
853236684,8,1,300000
2046174173,0,0,0
4128058179,0,0,0
4244800126,0,0,2886
2247717375,0,0,330000
1233020715,0,0,0
2170532525,0,0,0
3671233910,0,0,330000
4165892801,0,0,0
3253976850,0,0,0
495318008,0,0,330000
1084267688,300000,330000,??
3875184732,0,0,300000
1015411184,0,0,0
4088019859,0,0,0
3591664596,0,0,0
4177094749,0,0,330000
2154194615,0,0,0
3756722018,0,0,0
3465388972,0,0,3
3851977486,0,0,330000
2022402816,0,0,6
577302625,46553,330000,??
