Seed,Fluted,Hibrid,Vampire
2160813849,0,0,0
2433266398,330000,300000,??
3389346303,0,0,0
3880279616,0,0,0
3964142383,330000,252226,300000
1849283021,0,0,0
2743470987,0,0,0
1570147067,28,1,0
1240562940,0,0,0
1811108747,145,661,300000
2814545736,3,1,0
1107158378,1,164941,28
3627401661,0,0,0
1498270550,0,0,0
702886001,1,1,0
1338346591,1,1,0
1980120788,0,0,0
2178937680,4,1,244284
1731278958,0,1,0
602653421,2,2,10
1446927473,0,0,0
3881684141,0,0,0
622641848,0,300000,??
2570673,0,0,0
3307836391,0,1,0
