Seed,Fluted,Hibrid,Vampire
3697991834,1,1,0
1469556568,51,142,0
2165237785,136,16,0
2929482481,56,77,7
3962346115,300000,300000,??
963340643,1,734,0
391661608,0,0,0
1682585105,0,0,0
3697991834,2,2,0
1469556568,51,142,0
2165237785,135,16,0
2929482481,56,78,8
3962346115,300000,300000,??
963340643,1,751,0
391661608,0,0,0
1682585105,0,0,0
2304838103,300000,300000,??
3083332043,3,2,0
1059292159,0,0,0
3343808547,0,0,0
3229026279,0,0,0
3817165103,300000,300000,??
118493995,300000,300000,??
4081205156,300000,300000,??
2504325112,0,1,0
4052184525,1,1,0
3495698151,3703,300000,??
741621989,0,0,0
2951340608,9,872,0
2918788005,300000,208792,330000
593583595,0,0,0
4207721138,0,0,5
322336931,5,2,0
