Seed,Fluted,Hibrid,Vampire
1814498535,7824,481,32891
131227035,0,0,0
1891993920,0,0,0
1496322875,0,0,0
2535122549,0,0,0
1452745039,5,300000,??
1391087692,14,0,10
2415907066,0,0,0
1624770615,0,0,0
1292843067,0,0,0
1911333817,300000,300000,??
4216650468,0,0,0
3396770151,330000,300000,??
707420855,0,0,0
3728501083,0,0,0
581713818,0,0,0
1862047396,0,0,0
571691756,11,0,0
2600492270,0,41,724
886531387,0,0,0
643560375,0,0,0
2293721431,1,0,0
1918905931,0,0,0
4069428824,3,84802,300000
1979875165,42,1,300000
