Seed,Fluted,Hibrid,Vampire
828034807,0,0,0
400819212,300000,300000,??
181976239,0,0,0
1129933319,1,1,0
432777717,47,6,0
3556369638,0,1,0
3029559058,1,2,0
681645585,0,0,0
1237367158,1,1,0
1528450271,8534,60,0
1668903766,1,1,0
959709009,1,1,0
3350085107,2,1,57654
3769161087,330000,300000,??
1430687579,300000,70,27
2104327658,2,3,300000
1987957354,300000,300000,??
579009444,0,0,0
2839593519,1,6,0
1591362543,300000,300000,??
2119664831,300000,300000,??
3798170994,1,1,0
3300811207,144455,12,41139
2519125106,76616,1586,0
304889359,0,0,0
