Seed,Fluted,Hibrid,Vampire
3433547091,0,0,0
3667971782,0,0,0
269949598,300000,300000,??
252713153,0,0,0
1640382156,3,336,2
1583075042,11,4,1
272187708,0,0,0
3381843657,0,0,0
2171130003,0,0,0
2769953436,0,0,0
856146004,0,0,0
858052079,0,0,0
1274296738,0,0,0
4244793029,0,0,0
448330272,0,0,0
2481551479,0,0,0
633789776,300000,126163,222
2760879755,0,0,0
3301271581,1248,300000,??
2477691185,0,0,0
4052838758,223664,217571,0
3428907646,300000,300000,??
325392225,300000,330000,??
3116374472,2,2,0
1974531589,105618,273641,1
