Seed,Fluted,Hibrid,Vampire
3120933967,4,2,300000
1529201721,759,0,0
1145365248,0,0,0
44002190,0,0,0
2783508409,0,0,0
2878136956,0,0,20
2484384437,0,0,0
3282501328,0,0,0
2492923985,0,0,0
2105141231,300000,300000,??
560676275,0,0,3
1097092749,0,0,0
4192844628,178,300000,??
4273041959,0,0,0
1291249965,330000,300000,??
3782961685,0,0,0
1392948141,0,0,0
291567022,0,0,0
3035992617,0,0,0
3983674220,0,0,2326
3907721623,0,0,0
3413973021,0,0,0
2121684234,330000,299307,330000
2003050612,0,0,300000
177356710,0,0,0
