Seed,Fluted,Hibrid,Vampire
531604554,0,0,0
2933770395,0,0,300000
47868624,1,0,0
943327416,1,1,0
450738472,0,0,0
3281729638,0,0,0
3515684799,0,0,0
1955930572,330000,300000,??
2600413765,0,0,0
3236868856,300000,300000,??
377449431,2,1,0
600190212,5,0,1
3241257791,0,0,0
2045542411,300000,300000,??
2588146165,2,0,0
110567051,0,0,0
1966826274,7,137,300000
1590678969,4,1,0
2268915681,300000,300000,??
53574867,12,14,1
2275335442,0,0,300000
633633332,0,0,0
2441872006,0,0,0
1994775731,320,300000,??
1194591619,0,0,0
