Seed,Fluted,Hibrid,Vampire
3040812421,300000,0,1
738842199,0,0,0
1332102459,0,0,0
2374471125,0,0,0
2726297168,300000,190362,330000
1706112327,0,0,300000
3657102896,0,10,300000
9409367,0,0,0
2431012186,300000,300000,??
2790239041,0,0,0
3896118771,0,0,0
2972788650,17,300000,??
404058383,0,10,300000
3170044913,0,0,330000
1139735882,300000,300000,??
2580349323,0,0,0
2663893557,0,0,0
3497890499,0,0,6080
236408656,111,0,300000
1278589561,2,286393,300000
637844223,0,0,0
2193059238,349,300000,??
2740606814,0,0,0
3208966622,0,0,0
1391317639,0,0,0
