Seed,Fluted,Hibrid,Vampire
3616333755,0,0,1
3024313204,300000,330000,??
3258705603,15,25338,300000
3007210406,1,2,0
3791333724,300000,300000,??
853074727,300000,300000,??
2325568222,244182,300000,??
4262087288,0,0,0
3902715269,86,300000,??
852747072,0,0,0
250042031,0,0,0
4011720301,300000,300000,??
2996548189,5,1,0
3372696082,300000,300000,??
2419140654,8027,67,300000
3093377083,300000,300000,??
931236457,0,0,0
357617713,300000,300000,??
3327153923,0,0,0
3598580748,300000,786,1
4019693281,0,0,0
3844579397,0,0,0
3961459362,0,0,0
3346960050,300000,300000,??
403445862,1963,446,6
