Seed,Fluted,Hibrid,Vampire
1280231263,0,0,0
169135506,0,0,0
179653012,0,0,0
4180871592,0,0,0
4187302378,0,0,0
1024992010,0,0,0
525417896,251160,2,300000
3366220196,0,0,300000
2952847824,0,0,300000
411952327,300000,330000,??
693292,300000,300000,??
2353926574,0,0,0
1301592213,0,0,0
1700431585,300000,300000,??
3409214900,300000,300000,??
4160060173,0,0,9
4162892794,0,0,0
2623698031,0,0,0
2722207963,0,0,0
1026082127,0,0,184
3654452061,0,0,0
4179479207,0,0,0
1355807568,0,0,0
3560532673,0,0,0
1702545135,0,0,0
