Seed,Fluted,Hibrid,Vampire
1386206570,0,0,300000
4257256051,0,0,0
1153615380,0,67,0
3002590574,0,0,0
2193403536,0,0,0
168978732,0,0,300000
2309362885,0,0,0
3581934536,0,0,0
3661239712,0,0,0
844826746,0,0,300000
1875498275,0,0,0
3986057671,0,0,0
530204423,77,1,287750
72701775,300000,300000,??
3091463425,0,0,0
1943152631,0,0,0
2315003157,0,0,7970
1368832073,0,127344,0
4047005198,0,0,0
3366709005,300000,300000,??
3297147281,0,0,0
3589027219,1,262959,330000
3721255617,300000,330000,??
2821709035,0,0,0
2760131155,0,0,0
