Seed,Fluted,Hibrid,Vampire
1116057397,0,0,0
3522824182,1,2,330000
1217341274,0,0,0
2448698775,1,1,0
1626259346,0,0,300000
2015546194,3,1,300000
632370939,3,0,330000
2682788771,2,2,2299
2647034723,32,1808,300000
1966341733,0,0,0
4213350733,3,298403,330000
403770931,3,0,330000
4231102066,0,0,0
4246703942,0,0,330000
1459679195,1,300000,??
795246712,750,2,330000
478273397,0,10,300000
3877177744,0,300000,??
3108606354,0,0,0
3711605958,300000,300000,??
2295956300,0,0,0
1102862323,9,2,0
1998171922,0,1,330000
1756100460,0,0,300000
3627652454,300000,12,61951
