Seed,Fluted,Hibrid,Vampire
353991495,0,0,0
2540172741,0,0,0
2231036152,0,0,0
3363200712,0,0,0
2230393601,993,2,188443
2896922114,0,1,300000
1927104533,0,0,4
3611983438,0,0,0
4105110278,0,218,300000
2487719941,0,0,0
571240773,0,0,76
3335733065,0,0,330000
4044555134,0,0,0
3460144689,0,0,300000
4285402361,0,0,0
4117419786,0,0,0
2975931636,0,0,0
1604321889,0,28,300000
1493454341,0,0,0
295583156,1,0,300000
684765602,300000,2133,300000
1628036938,3,0,300000
339841139,0,1,10
2711289875,0,0,330000
2563521983,0,0,0
