Seed,Fluted,Hibrid,Vampire
128076729,0,0,300000
3333454077,0,0,0
4056131993,0,0,0
277758744,0,0,300000
3319285484,0,0,300000
2652837596,0,0,300000
2898749720,0,0,300000
2075385086,31,300000,??
745977593,0,0,170826
3308039011,0,0,0
4185832126,0,0,300000
1739168446,0,0,0
3489090760,0,0,0
334643559,0,0,0
2838960167,0,0,28876
3070001975,0,0,0
76813659,0,0,300000
2355066570,0,0,300000
374015577,0,0,0
3252629427,0,0,0
1986813200,0,0,300000
3644323222,0,0,300000
2795659978,0,0,0
2942657345,0,0,0
1250506677,0,0,0
