Seed,Fluted,Hibrid,Vampire
2756601157,0,0,300000
3356804766,4,40,300000
2254525760,0,0,0
2756601157,0,0,300000
3356804766,4,40,300000
2254525760,0,0,0
4193980811,0,300000,??
1228041657,0,0,0
922060107,33,1,330000
2048383453,300000,330000,??
4013919769,0,22,300000
118473197,0,0,300000
2798531765,0,0,300000
1763863988,0,0,37
918339660,0,0,0
274752706,0,0,0
3054236209,0,0,300000
3179585960,0,0,0
1964475663,0,0,300000
86645182,0,0,0
1053042268,300000,195780,300000
2673379358,0,3,300000
3716338189,0,0,0
2134744474,1,300000,??
2530826197,300000,300000,??
1590648544,0,0,0
2323748430,0,300000,??
3741418933,6,300000,??
