Seed,Fluted,Hibrid,Vampire
1943628368,0,0,0
2026009678,4,4,300000
2140241472,8,2,330000
2503284744,0,156143,269739
3331366783,300000,300000,??
1868592933,0,0,0
3881980117,1,0,0
2106650845,1,1,0
2553612003,38,279967,300000
2179753374,0,0,0
1076502529,0,0,330000
2351805739,0,0,330000
3492897439,2,2,300000
3500251506,3,1,300000
3628816444,0,0,0
1138409350,0,0,0
2023329243,2,1,19437
999634142,0,1,330000
369183434,0,1,146
3179297567,0,0,330000
3229350967,0,0,0
2335617855,0,0,330000
1018153636,1220,5,330000
1091707888,1,0,300000
1276595610,0,1,0
