Seed,Fluted,Hibrid,Vampire
1066470555,1,1,0
3501305298,300000,19,92778
3979863721,300000,300000,??
2055593159,1,15,0
3796219107,0,0,0
2513777931,300000,300000,??
2403015042,3,3,0
2956898264,5,78351,330000
935799754,245,300000,??
2096555974,682,2,1
3822317017,1,3,0
4079673437,300000,300000,??
3114163956,300000,300000,??
1481659932,0,0,0
1476199312,300000,300000,??
16629881,298,300000,??
1264109486,300000,300160,300000
2778441404,0,0,0
4234173486,0,1,0
129421568,0,0,0
679248402,14,300000,??
3155274023,1,1,0
3012069017,0,0,0
2346461818,241032,300000,??
715656687,0,0,0
