Seed,Fluted,Hibrid,Vampire
3118342205,0,0,0
3574544592,0,300000,??
3931165953,0,0,300000
106828518,0,0,8722
184945179,0,0,1
3498593992,0,0,0
3025588781,0,0,0
3146350496,0,0,0
4287394581,0,0,300000
2317270478,0,0,0
207465441,0,0,330000
3716349897,0,0,0
3899971597,0,0,61020
267168200,0,0,0
892950640,0,0,300000
1554995778,0,0,67
3326702876,0,0,1114
1428357853,0,0,0
2235028655,0,300000,??
2938062606,0,0,0
1388242696,0,0,296120
1238871758,0,0,300000
2615633036,0,0,363
3425870742,0,23,300000
4121845111,0,300000,??
