Seed,Fluted,Hibrid,Vampire
2880128233,0,0,300000
2735517158,0,0,1141
1266710421,0,0,0
3790460773,0,0,0
552236577,0,0,300000
3421672817,0,0,300000
3258179421,0,0,330000
3594949539,0,0,300000
1869915037,0,0,300000
2824730533,0,0,330000
2797032544,0,0,330000
2242224071,0,0,0
1652400781,0,0,300000
1659694598,0,0,0
2074353439,300000,300000,??
3126899696,0,0,0
563398002,1008,300000,??
1111767777,0,0,0
3209271921,0,0,0
3558515169,0,0,330000
1190683146,0,300000,??
838964545,0,0,330000
450125917,3,0,0
211273618,0,0,300000
1897414031,0,0,330000
