Seed,Fluted,Hibrid,Vampire
2700115504,0,0,300000
1665703234,0,0,300000
129146086,0,0,300000
396319666,0,0,11
2156818677,0,0,0
2121664366,0,0,0
1402116440,0,0,0
3550417841,0,300000,??
535238665,0,0,330000
2869367975,5,0,330000
4053283403,0,0,0
302688505,0,0,0
3612713612,0,0,45
207705801,0,0,0
2049108301,0,0,0
173374618,0,0,330000
2267846381,0,0,300000
3581295842,0,0,0
889834580,0,0,0
2308558031,0,0,0
690273389,0,0,54
1581484484,0,0,330000
331137105,0,0,300000
3858414856,0,0,300000
2780913269,0,0,330000
